1.201612906505516e-02	1.031095535924939e+00	5.748740615743749e-03	2.341482496907715e-02
1.266700672812200e-02	1.020520489302565e+00	4.987545160366640e-03	2.468313579317716e-02
1.335314048156418e-02	1.024831210354809e+00	4.400457586285818e-03	2.602014720968619e-02
1.407644004202907e-02	1.024282872133821e+00	3.903681861729299e-03	2.742958052359326e-02
1.483891856978566e-02	1.024330853527944e+00	3.476136026738526e-03	2.891535861181474e-02
1.564269827195524e-02	1.023098043097328e+00	3.120930262897177e-03	3.048161684174090e-02
1.649001630925224e-02	1.002491638643228e+00	2.787398249091088e-03	3.213271458120748e-02
1.738323102267551e-02	7.671364517517839e-01	5.468994618450605e-03	3.387324733192775e-02
1.832482849748077e-02	3.386161395852754e-01	4.727891551481503e-03	3.570805952015629e-02
1.931742948270381e-02	1.715279675556144e-01	2.199465764401966e-03	3.764225798018459e-02
2.036379668549343e-02	1.070636694592811e-01	1.304861609178503e-03	3.968122616819725e-02
2.146684246055656e-02	6.973189543918172e-02	8.107912542430617e-04	4.183063914604999e-02
2.262963691611752e-02	5.016591127658931e-02	5.712011226437801e-04	4.409647937667408e-02
2.385541645895286e-02	3.625173384619480e-02	4.046197430199535e-04	4.648505337507038e-02
2.514759280228496e-02	2.599790518944449e-02	2.796505518960307e-04	4.900300926123782e-02
2.650976246160633e-02	1.970958534238600e-02	2.117190125606575e-04	5.165735526389129e-02
2.794571676486416e-02	1.462440656847347e-02	1.590061626649018e-04	5.445547922647049e-02
2.945945240486655e-02	1.094095599124492e-02	1.188215903200969e-04	5.740516916973071e-02
3.105518256328096e-02	8.487985490980501e-03	9.398115932350721e-05	6.051463496814751e-02
3.273734863718619e-02	6.423573884949890e-03	7.319609011664679e-05	6.379253120046714e-02
3.451063260081666e-02	5.051216487448591e-03	5.900807711162662e-05	6.724798123800285e-02
3.637997003690510e-02	3.825187584469105e-03	3.862444827609662e-05	7.089060263772178e-02
3.835056387389414e-02	3.005401324688801e-03	3.145684305617324e-05	7.473053391079924e-02
4.042789886725136e-02	2.306237888076258e-03	2.542464742849418e-05	7.877846274114550e-02
4.261775686519376e-02	1.825467235300407e-03	2.112000670035203e-05	8.304565573244513e-02
4.492623290131072e-02	1.370830777275449e-03	1.687661013665850e-05	8.754398976650449e-02
4.735975215887601e-02	1.103042290406114e-03	1.398078866787346e-05	9.228598506018673e-02
4.992508785406585e-02	8.457437686367300e-04	1.174297702632169e-05	9.728484001294185e-02
5.262938008785703e-02	6.623679563316553e-04	1.036095831846736e-05	1.025544679419229e-01
5.548015571907598e-02	5.202300233362518e-04	8.441667364649936e-06	1.081095358069330e-01
5.848534931391117e-02	3.959360710746334e-04	6.723175186187362e-06	1.139655050329871e-01
6.165332523019779e-02	3.075514286349237e-04	5.493590780004438e-06	1.201386745441090e-01
6.499290089794192e-02	2.340332197992240e-04	4.368268294108328e-06	1.266462261281397e-01
6.851337136088075e-02	1.831319681155368e-04	3.573636909710506e-06	1.335062722588227e-01
7.222453514738558e-02	1.435840705199117e-04	2.936529507786935e-06	1.407379065082663e-01
7.613672154271400e-02	1.083392025171962e-04	2.480199111653650e-06	1.483612566900996e-01
8.026081933851820e-02	8.031635868451001e-05	1.906166583878688e-06	1.563975408812322e-01
8.460830713962771e-02	6.184715445582509e-05	1.528065879085766e-06	1.648691264781459e-01
8.919128531245991e-02	4.682360836391688e-05	1.207443532094417e-06	1.737995924520876e-01
9.402250966397993e-02	3.655885859663668e-05	9.782073215990363e-07	1.832137949764399e-01
9.911542694494874e-02	2.959634344347726e-05	8.150785863067344e-07	1.931379366089287e-01
1.044842122762758e-01	2.180299265933918e-05	6.512884088983726e-07	2.035996392212245e-01
1.101438086026448e-01	1.753930467484460e-05	5.598278787284721e-07	2.146280208789206e-01
1.161099682832243e-01	1.477897131514295e-05	4.972217060599540e-07	2.262537768858691e-01
1.223992969352217e-01	1.240216496776041e-05	4.477073712468125e-07	2.385092652184460e-01
1.290292996523118e-01	1.057516867992028e-05	4.021810242209190e-07	2.514285965875335e-01
1.360184297265786e-01	9.309751239387235e-06	3.616873382036030e-07	2.650477293788905e-01
1.433861400095782e-01	7.324706817023068e-06	3.079809038503659e-07	2.794045697361568e-01
1.511529370554770e-01	7.633494736785777e-06	3.046975219505093e-07	2.945390770650552e-01
1.593404381969610e-01	6.744532069589342e-06	2.792620470130829e-07	3.104933752524380e-01
1.679714317127758e-01	6.665288833380210e-06	2.728424123777400e-07	3.273118699097369e-01
1.770699402543617e-01	7.460967452126758e-06	2.899756570020489e-07	3.450413719671376e-01
1.866612877081198e-01	6.130647529796942e-06	2.608597930290077e-07	3.637312279624815e-01
1.967721696794055e-01	6.070346934172787e-06	2.652780127687010e-07	3.834334573875253e-01
2.074307277944298e-01	7.038965267869147e-06	3.059553157386496e-07	4.042028974738354e-01
2.186666280268707e-01	6.894884202074573e-06	3.340229045718689e-07	4.260973558213005e-01
2.305111432672022e-01	6.117041384482831e-06	3.505846719934330e-07	4.491777712940730e-01
2.429972403645568e-01	6.074223062478559e-06	3.835037706077285e-07	4.735083836317590e-01
2.561596718833837e-01	5.905707315367974e-06	4.143096724208446e-07	4.991569122479406e-01
2.700350728302909e-01	5.303302407442894e-06	4.229828798093138e-07	5.261947447136747e-01
2.846620626202893e-01	4.883196978099824e-06	4.417240849590251e-07	5.546971354505803e-01
3.000813525662425e-01	5.010481224294563e-06	4.761533149729857e-07	5.847434151865318e-01
3.163358591906982e-01	3.846966410017709e-06	4.392216571074664e-07	6.164172117569408e-01
3.301698367670812e-01	3.898256549905918e-06	5.906590770881930e-07	6.433743259676360e-01
