1.060221630602687e-02	1.030842328785848e+00	6.265915772649424e-03	2.065965151887917e-02
1.117650655667543e-02	1.036737063563226e+00	5.371450535100718e-03	2.177872286270230e-02
1.178190438733087e-02	1.034855577136146e+00	4.618690909428735e-03	2.295841094400630e-02
1.242009480227942e-02	1.030859731833528e+00	4.017631899156673e-03	2.420199918961029e-02
1.309285407743449e-02	1.029254881125687e+00	3.519018509967959e-03	2.551294887971391e-02
1.380205470424688e-02	1.028762466687324e+00	3.112319721826002e-03	2.689490878168137e-02
1.454967060141183e-02	1.022718364988213e+00	2.761640824239524e-03	2.835172530565871e-02
1.533778260887850e-02	1.023897889240316e+00	2.472242488860159e-03	2.988745321029032e-02
1.616858427945362e-02	1.013965511433853e+00	2.216784995649053e-03	3.150636688833212e-02
1.704438798411879e-02	9.069267890384896e-01	1.885507348132515e-03	3.321297226357241e-02
1.796763134805455e-02	4.882133024945884e-01	4.652876524246208e-03	3.501201933217333e-02
1.894088403528462e-02	2.163655344956907e-01	1.993072804135585e-03	3.690851538333917e-02
1.996685490082388e-02	1.290644552165998e-01	1.130154473285924e-03	3.890773893610849e-02
2.104839953023681e-02	8.282593187709474e-02	6.915420123410334e-04	4.101525443106069e-02
2.218852818759114e-02	5.754038302993961e-02	4.682644096975915e-04	4.323692771782794e-02
2.339041419392839e-02	4.092708598582479e-02	3.277221723827162e-04	4.557894238151954e-02
2.465740275957091e-02	2.950344315915547e-02	2.307382620996319e-04	4.804781695349930e-02
2.599302029484859e-02	2.127909007794258e-02	1.661562451656391e-04	5.065042305441950e-02
2.740098422515965e-02	1.658225138566201e-02	1.294437593074431e-04	5.339400452000823e-02
2.888521333768387e-02	1.234162560466339e-02	9.684796912411714e-05	5.628619756284352e-02
3.044983868854620e-02	9.393696132585293e-03	7.536704460302032e-05	5.933505202623007e-02
3.209921510078868e-02	7.233372103386570e-03	5.060373887130362e-05	6.254905378933487e-02
