1.060231437113541e-02	2.852272169964854e-04	7.174693876710665e-05	2.065966133944595e-02
1.117681137764976e-02	1.597236245413658e-04	4.448873760335316e-05	2.177912574878517e-02
1.178243807895909e-02	1.141260215345000e-04	3.305507334033824e-05	2.295924945660884e-02
1.242088126870556e-02	9.048360744839846e-05	2.514604533217725e-05	2.420331934766465e-02
1.309391914113164e-02	7.519295843837892e-05	2.012387349000662e-05	2.551480040983720e-02
1.380342624371300e-02	8.464075158607218e-05	1.915414982545630e-05	2.689734538484464e-02
1.455137869815483e-02	4.852825854973949e-05	1.272518107970027e-05	2.835480494186783e-02
1.533985970429305e-02	5.466252085851600e-05	1.228918912366542e-05	2.989123840244788e-02
1.617106534222987e-02	2.883562269339348e-05	8.005516972946830e-06	3.151092504652293e-02
1.704731068886394e-02	3.493383744500247e-05	8.022489589288448e-06	3.321837603109382e-02
1.797103626585072e-02	3.052032765766145e-05	6.741264931905271e-06	3.501834695471467e-02
1.894481483695211e-02	2.523839652926933e-05	5.702475634386545e-06	3.691585110280284e-02
1.997135857370719e-02	1.875549385508936e-05	4.453807171333534e-06	3.891617341065930e-02
2.105352660938210e-02	1.441706630526431e-05	3.575159650348001e-06	4.102488518308930e-02
2.219433300223807e-02	1.512628399919216e-05	3.357397956717942e-06	4.324785961162017e-02
2.339695513029735e-02	1.195992372555299e-05	2.751505059862640e-06	4.559128813253542e-02
2.466474254098764e-02	1.571408095184688e-05	2.855444129134903e-06	4.806169767128499e-02
2.600122628031359e-02	1.251386048961117e-05	2.350526122514320e-06	5.066596882130123e-02
2.741012872753866e-02	1.379089020363187e-05	2.271916030513388e-06	5.341135500785226e-02
2.889537396276907e-02	1.454645827732424e-05	2.141769501938890e-06	5.630550269030774e-02
3.046109869631568e-02	1.054556595471553e-05	1.684199655125035e-06	5.935647265908475e-02
3.211166379027423e-02	1.183118840217873e-05	1.475489700427498e-06	6.257276248658991e-02
3.385166640441404e-02	1.201276129232750e-05	1.354246019814727e-06	6.596333019468828e-02
3.568595280020362e-02	1.155391515836701e-05	1.230872789260433e-06	6.953761920461766e-02
3.761963183863545e-02	1.159361045410048e-05	1.157110165554418e-06	7.330558463883907e-02
3.965808920944375e-02	1.130092147842798e-05	1.077767543846192e-06	7.727772104807920e-02
4.180700243134668e-02	1.167281120337862e-05	1.043077794691497e-06	8.146509164079044e-02
4.407235666509163e-02	1.081960673595183e-05	9.626892144945113e-07	8.587935909643830e-02
4.646046138334628e-02	9.053188741117426e-06	8.189645121855797e-07	9.053281804843791e-02
