1.060231437113541e-02	1.030539966765634e+00	8.123190847521626e-03	2.065966133944595e-02
1.117681137764976e-02	1.042251957840133e+00	6.971591043454290e-03	2.177912574878517e-02
1.178243807895909e-02	1.028167620619772e+00	5.951135964286950e-03	2.295924945660884e-02
1.242088126870556e-02	1.028623863025613e+00	5.195624576087972e-03	2.420331934766465e-02
1.309391914113164e-02	1.027565161462696e+00	4.542700503988991e-03	2.551480040983720e-02
1.380342624371300e-02	1.024853560451525e+00	4.012728918751813e-03	2.689734538484464e-02
1.455137869815483e-02	1.023582595020455e+00	3.570797590889830e-03	2.835480494186783e-02
1.533985970429305e-02	1.022577528750473e+00	3.193163640461771e-03	2.989123840244788e-02
1.617106534222987e-02	1.017152580866037e+00	2.869955488105298e-03	3.151092504652293e-02
1.704731068886394e-02	8.661520652987333e-01	2.376655821684739e-03	3.321837603109382e-02
1.797103626585072e-02	4.381639242863369e-01	6.048019633908669e-03	3.501834695471467e-02
1.894481483695211e-02	2.012026908434793e-01	2.644586380913062e-03	3.691585110280284e-02
1.997135857370719e-02	1.240067604884817e-01	1.552824921337867e-03	3.891617341065930e-02
2.105352660938210e-02	7.944040137476875e-02	9.308232217064642e-04	4.102488518308930e-02
2.219433300223807e-02	5.581734749948031e-02	6.337866348351099e-04	4.324785961162017e-02
2.339695513029735e-02	4.037226731281988e-02	4.509143081035483e-04	4.559128813253542e-02
2.466474254098764e-02	2.878131081794297e-02	3.105267098427498e-04	4.806169767128499e-02
2.600122628031359e-02	2.187012899256073e-02	2.314035142882685e-04	5.066596882130123e-02
2.741012872753866e-02	1.663899135299255e-02	1.769154574644485e-04	5.341135500785226e-02
2.889537396276907e-02	1.238916262318688e-02	1.315967465117084e-04	5.630550269030774e-02
3.046109869631568e-02	9.723457716509946e-03	1.038223898450164e-04	5.935647265908475e-02
3.211166379027423e-02	7.491455550569419e-03	6.704295323628902e-05	6.257276248658991e-02
3.385166640441404e-02	5.861932439382577e-03	5.228022998852649e-05	6.596333019468828e-02
3.568595280020362e-02	4.497929027354152e-03	4.063558425631102e-05	6.953761920461766e-02
3.761963183863545e-02	3.534472780122875e-03	3.271608039355694e-05	7.330558463883907e-02
3.965808920944375e-02	2.769257534370305e-03	2.636058527657493e-05	7.727772104807920e-02
4.180700243134668e-02	2.196520732003830e-03	2.160365266325645e-05	8.146509164079044e-02
4.407235666509163e-02	1.716850463452921e-03	1.758816559436140e-05	8.587935909643830e-02
4.646046138334628e-02	1.389801378220976e-03	1.447894812484520e-05	9.053281804843791e-02
4.897796794386428e-02	1.083837061670448e-03	1.171116878430695e-05	9.543842932721056e-02
5.163188811487050e-02	8.699196249311037e-04	1.147302150215258e-05	1.006098560587348e-01
5.442961360426288e-02	7.070084499865841e-04	9.567845744805969e-06	1.060615017191334e-01
5.737893664702347e-02	5.446499048917468e-04	7.542680456565542e-06	1.118085502512864e-01
6.048807170817908e-02	4.403537542101461e-04	6.204602971165330e-06	1.178670083552025e-01
6.376567836175848e-02	3.439154191639520e-04	4.967338130748143e-06	1.242537500699376e-01
6.722088540946872e-02	2.771637985085798e-04	4.076115543247055e-06	1.309865637712272e-01
7.086331630626619e-02	2.185980239309993e-04	3.316212679691468e-06	1.380842017157349e-01
7.470311596363752e-02	1.788213430611074e-04	2.902535503012126e-06	1.455664322699037e-01
7.875097900524319e-02	1.390285093655349e-04	2.270358103334957e-06	1.534540949688807e-01
8.301817955362129e-02	1.131322888193995e-04	1.855789494692327e-06	1.617691585588645e-01
8.751660263091382e-02	8.755015352306771e-05	1.469780166038124e-06	1.705347821845351e-01
9.225877726107251e-02	7.291941217088718e-05	1.232341428672895e-06	1.797753798919863e-01
9.725791136574100e-02	5.770657884306021e-05	1.000672183347701e-06	1.895166886268135e-01
1.025279285510050e-01	4.950211889479687e-05	8.631296396125167e-07	1.997858399167461e-01
1.080835068874698e-01	4.127340416662062e-05	7.478820705980670e-07	2.106114354384748e-01
1.139401197916742e-01	3.261267823718079e-05	6.320715888504135e-07	2.220236266791440e-01
1.201140791227059e-01	2.637121075595674e-05	5.524679000626374e-07	2.340541989143801e-01
1.266225806140488e-01	2.277339166056338e-05	5.042779712790986e-07	2.467366597367547e-01
1.334837517672017e-01	1.904616916081202e-05	4.410611222445667e-07	2.601063323812505e-01
1.407167023404593e-01	1.587209043746312e-05	3.839397385018840e-07	2.742004541076610e-01
1.483415775734794e-01	1.341232447894205e-05	3.406595476130700e-07	2.890582799139387e-01
1.563796142958760e-01	1.149473989862920e-05	3.052881624632974e-07	3.047211918693554e-01
1.648532000761123e-01	1.033657283994088e-05	2.833458776816666e-07	3.212328143719883e-01
1.737859355754365e-01	9.309791521073130e-06	2.663032267779061e-07	3.386391356515489e-01
1.832027002805271e-01	8.737683080167363e-06	2.576311109491468e-07	3.569886358559637e-01
1.931297217979278e-01	8.112933564981789e-06	2.506547339431233e-07	3.763324220784549e-01
2.035946489032703e-01	7.862558233061547e-06	2.578406424299591e-07	3.967243707011981e-01
2.146266285487429e-01	7.012259622875310e-06	2.672384721366273e-07	4.182212774520132e-01
2.262563870432851e-01	7.196023585557319e-06	3.003367373110280e-07	4.408830155920280e-01
2.385163156316125e-01	6.283360410233600e-06	3.106113837775066e-07	4.647727026748976e-01
2.514405607104271e-01	6.437425368453162e-06	3.432822680585516e-07	4.899568763420397e-01
2.650651189330823e-01	5.177666038090813e-06	3.346399980505145e-07	5.165056796435094e-01
2.794279374675903e-01	6.399359722102158e-06	4.043691267248666e-07	5.444930564006726e-01
2.945690196872091e-01	5.498933432352528e-06	3.992082017218686e-07	5.739969571547994e-01
3.105305365879802e-01	5.222147757612850e-06	4.160734507273347e-07	6.050995562751894e-01
3.271920324847719e-01	4.487180405554233e-06	4.141914888505955e-07	6.375661339097310e-01
