9.187963527683822e-03	5.997911626584775e-02	5.219584751442938e-03	1.806972821768003e-02
9.504718570300722e-03	6.784314481065774e-02	4.961795872130710e-03	1.869268209798455e-02
9.832393743011838e-03	5.271546128935535e-02	3.847100478615535e-03	1.933711231331256e-02
1.017136551730217e-02	4.769391853941488e-02	3.209402954984756e-03	2.000375926031401e-02
1.052202334351116e-02	4.798701641635539e-02	2.842804497883482e-03	2.069338886081334e-02
1.088477009827871e-02	3.715000148183133e-02	2.234675368906507e-03	2.140679344178988e-02
1.126002254741687e-02	3.703524997821604e-02	2.002346954415465e-03	2.214479264569558e-02
1.164821182473907e-02	3.126910846508677e-02	1.650107749841956e-03	2.290823437215594e-02
1.204978392739695e-02	3.290990689585557e-02	1.529664073107057e-03	2.369799575213601e-02
1.246520022829396e-02	2.737513630778021e-02	1.255259091595704e-03	2.451498415569090e-02
1.289493800616439e-02	2.721087722946723e-02	1.147575768497692e-03	2.536013823445835e-02
1.333949099392691e-02	2.612870141502982e-02	1.026646337036476e-03	2.623442900009130e-02
1.379936994594254e-02	2.298940038210047e-02	8.890682629671454e-04	2.713886093986945e-02
1.427510322482891e-02	2.050950392929285e-02	7.730639890026671e-04	2.807447317077145e-02
1.476723740850488e-02	1.852850154894774e-02	6.832106039856840e-04	2.904234063333379e-02
1.527633791816309e-02	1.807648642680643e-02	7.226739703210433e-04	3.004357532666797e-02
1.580298966789176e-02	1.723272477597190e-02	7.601585023613731e-04	3.107932758605485e-02
1.634779773669233e-02	1.479504907714273e-02	6.021996357267119e-04	3.215078740458410e-02
1.691138806366480e-02	1.352344909305904e-02	5.441142819111707e-04	3.325918580035712e-02
1.749440816715964e-02	1.202262446116948e-02	4.650078528782912e-04	3.440579623082445e-02
1.809752788872247e-02	1.117375324915791e-02	4.182869518818513e-04	3.559193605588212e-02
1.872144016268618e-02	1.034782414920784e-02	3.763448809893493e-04	3.681896805140866e-02
1.936686181229479e-02	9.750431837350103e-03	3.425055704582893e-04	3.808830197498097e-02
2.003453437327365e-02	8.049140393912673e-03	2.820344050264012e-04	3.940139618556844e-02
2.072522494579226e-02	6.961093113940391e-03	2.455196656727052e-04	4.075975931906591e-02
2.143972707579844e-02	6.743215387326073e-03	2.259112996387231e-04	4.216495202159070e-02
2.217886166673660e-02	6.211893039960981e-03	1.995853171326305e-04	4.361858874253505e-02
2.294347792269734e-02	5.446853697666062e-03	1.743015472383748e-04	4.512233958943394e-02
2.373445432408233e-02	4.839229696293202e-03	1.530485088658660e-04	4.667793224677967e-02
2.455269963690507e-02	4.633390371150367e-03	1.405414718656181e-04	4.828715396098740e-02
2.539915395688737e-02	4.060331262087177e-03	1.225618986526174e-04	4.995185359379244e-02
2.627478978955106e-02	3.654084668185078e-03	1.088337200641489e-04	5.167394374643844e-02
2.718061316754583e-02	3.222204119837606e-03	9.498303350329196e-05	5.345540295709690e-02
2.811766480649698e-02	2.958865795566330e-03	8.544202888962325e-05	5.529827797404282e-02
2.908702130070096e-02	2.781031645275864e-03	7.866927953731769e-05	5.720468610719795e-02
3.008979636004262e-02	2.536598925700097e-03	7.147916971415698e-05	5.917681766074358e-02
3.112714208955510e-02	2.321683071588373e-03	6.173321784562102e-05	6.121693844959773e-02
3.220025031309251e-02	2.087509936602553e-03	5.590444376870573e-05	6.332739240264762e-02
3.331035394263637e-02	1.952669573726299e-03	5.164668049289734e-05	6.551060425572888e-02
3.445872839480876e-02	1.663295072989738e-03	4.550583958469150e-05	6.776908233744514e-02
3.564669305621979e-02	1.547325206104809e-03	4.252777045797808e-05	7.010542145102855e-02
3.687561279933296e-02	1.371259101374256e-03	3.877091122107067e-05	7.252230585555276e-02
3.814689955058997e-02	1.202474208147623e-03	3.527390978833507e-05	7.502251234992294e-02
3.946201391259656e-02	1.072924982409012e-03	3.168463827204181e-05	7.760891346318653e-02
4.082246684223332e-02	1.004325931210067e-03	2.932691302612173e-05	8.028448075482988e-02
4.222982138661931e-02	8.849397185857142e-04	2.615422203580361e-05	8.305228822885265e-02
4.368569447892302e-02	7.905125021001919e-04	2.357789691394414e-05	8.591551586554234e-02
4.519175879608389e-02	7.064898424552103e-04	2.138632850466025e-05	8.887745327500693e-02
4.674974468057888e-02	6.368291647524423e-04	1.947896857505364e-05	9.194150347666279e-02
4.836144212844184e-02	5.931373358276698e-04	1.807657950074777e-05	9.511118680902073e-02
5.002870284581987e-02	5.509032119507181e-04	1.757431293950346e-05	9.839014497426171e-02
5.175344237642951e-02	4.563436257552120e-04	1.584454940915124e-05	1.017821452222494e-01
5.353764230235691e-02	4.132014188626537e-04	1.431781192055112e-05	1.052910846787864e-01
5.538335252073066e-02	3.701853729260253e-04	1.334087011582750e-05	1.089209948230876e-01
5.729269359888286e-02	3.313192558042938e-04	1.195358032685203e-05	1.126760461196135e-01
5.926785921070435e-02	3.011685248458447e-04	1.106926341260471e-05	1.165605528095872e-01
6.131111865699337e-02	2.731694951465291e-04	1.027301774893284e-05	1.205789778676977e-01
6.342481947269323e-02	2.450503261522135e-04	9.563051270341171e-06	1.247359381296866e-01
6.561139012401433e-02	2.105443208232377e-04	8.470056688466747e-06	1.290362095967076e-01
6.787334279853974e-02	1.859517721536670e-04	7.669390193883610e-06	1.334847329225541e-01
7.021327629151938e-02	1.580704151140122e-04	6.756116490069745e-06	1.380866190900591e-01
7.263387899166952e-02	1.523075433428830e-04	6.379857215699160e-06	1.428471552831889e-01
7.513793196990734e-02	1.348895986885838e-04	5.711483200660372e-06	1.477718109615769e-01
7.772831217456988e-02	1.154460314460152e-04	5.002383100258541e-06	1.528662441444772e-01
8.040799573678818e-02	1.173632408911460e-04	4.806659281576573e-06	1.581363079113581e-01
8.318006138981396e-02	9.455422107000185e-05	4.046980377976198e-06	1.635880571266022e-01
8.604769400622778e-02	8.381664275145671e-05	3.593660425738149e-06	1.692277553960417e-01
8.901418825709248e-02	7.621319688993479e-05	3.210492999406597e-06	1.750618822633203e-01
9.208295239725575e-02	6.556441867193459e-05	2.815330130142370e-06	1.810971406543483e-01
9.525751218115114e-02	6.378169421848380e-05	2.652285297606327e-06	1.873404645784069e-01
9.854151491359632e-02	5.121155840622606e-05	2.250292264310420e-06	1.937990270947475e-01
1.019387336402426e-01	4.953796565526419e-05	2.134864298048242e-06	2.004802485538389e-01
1.054530714824899e-01	4.824039568014608e-05	2.037854392102318e-06	2.073918051227325e-01
1.090885661218488e-01	4.524034407843556e-05	1.915396178400743e-06	2.145416376043387e-01
1.128493944388995e-01	4.089769679370462e-05	1.753650221597328e-06	2.219379605607483e-01
1.167398773121806e-01	3.319746554054854e-05	1.535788414464635e-06	2.295892717510801e-01
1.207644845825180e-01	3.458090805937613e-05	1.554904529737037e-06	2.375043618946985e-01
1.249278401885003e-01	3.149077296299575e-05	1.469624539436621e-06	2.456923247710183e-01
1.292347274789988e-01	2.963936122435209e-05	1.382690556542149e-06	2.541625676674992e-01
1.336900947088373e-01	2.684480198918429e-05	1.282996698792910e-06	2.629248221878361e-01
1.382990607239245e-01	2.347937810464174e-05	1.152589376336141e-06	2.719891554327618e-01
1.430669208423818e-01	2.204215070243940e-05	1.087521894777541e-06	2.813659815663063e-01
1.479991529384229e-01	1.935698091320152e-05	9.974220108533520e-07	2.910660737808046e-01
1.531014237359750e-01	1.831978385919927e-05	9.477696722784223e-07	3.011005766743979e-01
1.583795953192727e-01	1.801671848335061e-05	9.254760745999778e-07	3.114810190552478e-01
1.638397318679047e-01	1.445812190539154e-05	8.122999729502638e-07	3.222193271871774e-01
1.694881066240507e-01	1.293753298143484e-05	7.532621264411457e-07	3.333278384919554e-01
1.753312090999148e-01	1.185739988119016e-05	7.204796710958186e-07	3.448193157239655e-01
1.813757525336344e-01	1.110001446550399e-05	6.897750989057270e-07	3.567069616335492e-01
1.876286816022314e-01	9.200755903685527e-06	6.237272876008343e-07	3.690044341358658e-01
1.940971804004684e-01	9.164302874280703e-06	6.291513056883417e-07	3.817258620026998e-01
